yr,season,mnth,hr,holiday,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
0,2,5,22,0,6,1,20.2,23,69,9,78,126,204
0,2,5,23,0,6,1,19.26,20,78,6,42,103,145
0,2,5,0,0,0,1,17.38,18,88,11,31,100,131
0,2,5,1,0,0,1,16.44,17,94,9,17,81,98
0,2,5,2,0,0,1,16.44,17,94,7,18,50,68
0,2,5,3,0,0,1,15.5,16,100,7,10,23,33
0,2,5,4,0,0,1,15.5,16,100,0,3,9,12
0,2,5,5,0,0,1,15.5,16,100,7,1,5,6
0,2,5,6,0,0,1,16.44,17,94,7,5,13,18
0,2,5,7,0,0,1,17.38,18,-1,7,13,27,40
0,2,5,8,0,0,1,20.2,23,73,6,29,65,94
0,2,5,9,0,0,1,21.14,24,69,7,59,130,189
0,2,5,10,0,0,1,22.08,24,-1,9,135,170,305
0,2,5,11,0,0,1,24.9,27,-1,13,164,209,373
0,2,5,12,0,0,2,25.84,28,51,13,146,255,401
0,2,5,13,0,0,2,23.02,25,54,15,180,275,455
0,2,5,14,0,0,3,21.14,24,69,13,125,191,316
0,2,5,15,0,0,2,23.02,25,61,11,110,221,331
0,2,5,16,0,0,1,23.96,26,61,9,72,201,273
0,2,5,17,0,0,1,24.9,27,58,17,93,213,306
0,2,5,18,0,0,1,23.02,25,61,15,120,238,358
0,2,5,19,0,0,1,23.02,25,61,13,107,193,300
0,2,5,20,0,0,1,22.08,24,-1,11,57,174,231
0,2,5,21,0,0,1,21.14,23,73,13,27,109,136
0,2,5,22,0,0,1,20.2,21,83,9,35,86,121
0,2,5,23,0,0,2,19.26,20,83,9,19,46,65
0,2,5,0,0,1,2,18.32,19,88,9,23,18,41
0,2,5,1,0,1,1,18.32,19,88,7,4,5,9
0,2,5,2,0,1,3,18.32,19,88,11,2,3,5
0,2,5,3,0,1,3,17.38,18,94,11,0,4,4
0,2,5,4,0,1,2,17.38,18,94,0,2,2,4
0,2,5,5,0,1,2,17.38,18,94,0,0,11,11
0,2,5,6,0,1,2,17.38,18,-1,0,4,92,96
0,2,5,7,0,1,2,18.32,19,-1,7,13,223,236
0,2,5,8,0,1,1,20.2,20,88,13,50,359,409
0,2,5,9,0,1,1,20.2,20,88,15,36,131,167
0,2,5,10,0,1,1,23.02,25,74,20,49,72,121
0,2,5,11,0,1,1,23.96,26,69,26,73,107,180
0,2,5,12,0,1,1,23.96,26,69,26,65,139,204
0,2,5,13,0,1,2,26.78,29,58,28,49,155,204
0,2,5,14,0,1,2,25.84,29,62,35,57,130,187
0,2,5,15,0,1,2,25.84,29,62,30,57,119,176
0,2,5,16,0,1,2,25.84,29,62,20,56,223,279
0,2,5,17,0,1,3,25.84,29,70,26,56,373,429
0,2,5,18,0,1,1,24.9,28,74,19,68,385,453
0,2,5,19,0,1,1,24.9,28,74,15,56,302,358
0,2,5,20,0,1,1,22.08,22,83,15,39,271,310
0,2,5,21,0,1,1,22.08,22,-1,15,33,155,188
0,2,5,22,0,1,1,21.14,20,94,15,25,106,131
0,2,5,23,0,1,2,21.14,21,88,13,19,53,72
0,2,5,0,0,2,2,20.2,18,94,13,12,23,35
0,2,5,1,0,2,2,20.2,18,94,11,6,9,15
0,2,5,2,0,2,2,20.2,18,94,13,2,8,10
0,2,5,3,0,2,2,19.26,20,94,7,0,2,2
0,2,5,4,0,2,1,20.2,20,88,7,1,3,4
0,2,5,5,0,2,2,19.26,20,94,17,2,22,24
0,2,5,6,0,2,2,19.26,20,94,13,10,102,112
0,2,5,7,0,2,3,22.08,23,78,13,26,288,314
0,2,5,8,0,2,3,21.14,22,83,15,31,403,434
0,2,5,9,0,2,2,22.08,24,73,13,27,111,138
0,2,5,10,0,2,1,24.9,27,61,22,18,90,108
0,2,5,11,0,2,1,26.78,28,51,15,33,142,175
0,2,5,12,0,2,1,27.72,29,45,26,41,129,170
0,2,5,13,0,2,1,28.66,30,46,17,38,152,190
0,2,5,14,0,2,1,28.66,30,46,19,27,126,153
0,2,5,15,0,2,3,26.78,29,55,28,59,129,188
0,2,5,16,0,2,1,23.02,25,69,13,52,225,277
0,2,5,17,0,2,1,24.9,27,61,7,56,492,548
0,2,5,18,0,2,1,24.9,27,-1,13,74,490,564
0,2,5,19,0,2,1,23.02,25,-1,13,45,310,355
0,2,5,20,0,2,1,23.02,25,74,6,39,241,280
0,2,5,21,0,2,1,22.08,23,78,6,21,168,189
0,2,5,22,0,2,3,21.14,21,88,15,26,115,141
0,2,5,23,0,2,3,23.02,25,74,11,13,53,66
0,2,5,0,0,3,3,20.2,21,83,15,3,32,35
0,2,5,1,0,3,3,19.26,20,83,13,6,2,8
0,2,5,2,0,3,2,18.32,19,-1,0,0,8,8
0,2,5,3,0,3,1,17.38,18,100,9,0,9,9
0,2,5,4,0,3,1,17.38,18,100,7,0,3,3
0,2,5,5,0,3,1,18.32,19,88,6,2,23,25
0,2,5,6,0,3,1,18.32,19,94,6,4,113,117
0,2,5,7,0,3,1,21.14,23,73,9,29,284,313
0,2,5,8,0,3,1,22.08,24,69,15,36,495,531
0,2,5,9,0,3,1,23.96,26,65,6,27,207,234
0,2,5,10,0,3,1,24.9,27,61,6,30,105,135
0,2,5,11,0,3,1,26.78,28,51,6,36,104,140
0,2,5,12,0,3,1,26.78,29,55,9,32,178,210
0,2,5,13,0,3,1,26.78,29,55,9,39,163,202
0,2,5,14,0,3,1,26.78,29,55,11,47,121,168
0,2,5,15,0,3,1,27.72,30,52,17,37,145,182
0,2,5,16,0,3,1,26.78,28,51,19,61,238,299
0,2,5,17,0,3,1,26.78,28,51,15,77,524,601
0,2,5,18,0,3,1,25.84,28,58,15,66,451,517
0,2,5,19,0,3,1,24.9,27,61,9,73,332,405
0,2,5,20,0,3,1,24.9,27,-1,11,56,284,340
0,2,5,21,0,3,1,23.02,25,69,9,33,203,236
0,2,5,22,0,3,1,23.02,25,69,17,34,140,174
0,2,5,23,0,3,1,22.08,24,73,9,12,74,86
0,2,5,0,0,4,1,22.08,24,73,9,11,34,45
0,2,5,1,0,4,1,22.08,24,-1,9,3,13,16
0,2,5,2,0,4,1,21.14,22,83,7,7,7,14
0,2,5,3,0,4,1,20.2,20,88,6,0,4,4
0,2,5,4,0,4,1,20.2,20,88,0,0,2,2
0,2,5,5,0,4,2,20.2,20,88,6,2,25,27
0,2,5,6,0,4,2,20.2,17,100,6,4,94,98
0,2,5,7,0,4,2,21.14,20,94,17,16,270,286
0,2,5,8,0,4,2,23.02,24,83,11,31,458,489
0,2,5,9,0,4,1,25.84,29,70,11,22,194,216
0,2,5,10,0,4,1,24.9,28,-1,19,49,94,143
0,2,5,11,0,4,1,26.78,30,66,15,36,124,160
0,2,5,12,0,4,1,28.66,33,59,22,53,141,194
0,2,5,13,0,4,1,30.54,35,52,19,52,145,197
0,2,5,14,0,4,1,30.54,35,52,19,44,145,189
0,2,5,15,0,4,2,30.54,34,46,19,40,101,141
0,2,5,16,0,4,2,29.6,33,-1,24,58,233,291
0,2,5,17,0,4,1,29.6,32,46,19,49,445,494
0,2,5,18,0,4,1,29.6,32,46,22,74,404,478
0,2,5,19,0,4,1,28.66,30,46,22,67,311,378
0,2,5,20,0,4,1,25.84,28,58,11,55,267,322
0,2,5,21,0,4,1,25.84,29,62,6,45,178,223
0,2,5,22,0,4,1,24.9,27,65,9,23,157,180
0,2,5,23,0,4,1,24.9,27,65,13,17,73,90
0,2,5,0,0,5,1,23.96,26,69,17,14,55,69
0,2,5,1,0,5,1,24.9,27,58,20,14,36,50
0,2,5,2,0,5,1,23.96,26,61,15,6,12,18
0,2,5,3,0,5,1,23.02,25,65,6,1,11,12
0,2,5,4,0,5,1,22.08,24,69,9,2,5,7
0,2,5,5,0,5,1,22.08,24,65,19,2,29,31
0,2,5,6,0,5,1,22.08,24,69,6,8,73,81
0,2,5,7,0,5,1,22.08,24,73,11,20,229,249
0,2,5,8,0,5,1,23.02,25,74,19,25,393,418
0,2,5,9,0,5,1,24.9,27,65,19,37,190,227
0,2,5,10,0,5,1,25.84,28,54,26,42,111,153
0,2,5,11,0,5,2,26.78,29,55,22,40,126,166
0,2,5,12,0,5,2,27.72,30,-1,20,53,190,243
0,2,5,13,0,5,1,26.78,29,58,13,51,158,209
0,2,5,14,0,5,1,27.72,30,55,17,51,188,239
0,2,5,15,0,5,1,28.66,31,49,19,98,258,356
0,2,5,16,0,5,2,27.72,30,55,26,63,356,419
0,2,5,17,0,5,1,26.78,29,58,26,77,414,491
0,2,5,18,0,5,2,25.84,29,62,20,89,310,399
0,2,5,19,0,5,3,20.2,22,78,17,69,210,279
0,2,5,20,0,5,2,21.14,23,73,15,24,120,144
0,2,5,21,0,5,1,20.2,21,83,7,37,114,151
0,2,5,22,0,5,1,20.2,22,78,9,25,116,141
0,2,5,23,0,5,1,19.26,20,88,9,23,104,127
0,2,5,0,0,6,1,19.26,20,88,9,15,79,94
0,2,5,1,0,6,1,19.26,20,88,13,8,47,55
0,2,5,2,0,6,1,18.32,19,94,13,13,35,48
0,2,5,3,0,6,1,18.32,19,88,15,2,13,15
0,2,5,4,0,6,1,18.32,19,88,17,0,4,4
0,2,5,5,0,6,1,18.32,19,-1,15,4,3,7
0,2,5,6,0,6,1,19.26,20,83,17,3,16,19
0,2,5,7,0,6,1,20.2,21,83,17,17,33,50
0,2,5,8,0,6,1,21.14,23,78,13,27,75,102
0,2,5,9,0,6,1,22.08,24,73,17,61,116,177
0,2,5,10,0,6,1,24.9,27,-1,15,110,166,276
0,2,5,11,0,6,1,24.9,27,65,15,171,178,349
0,2,5,12,0,6,1,25.84,28,58,17,145,213,358
0,2,5,13,0,6,1,25.84,29,62,15,168,217,385
0,2,5,14,0,6,1,26.78,29,58,15,172,210,382
0,2,5,15,0,6,1,26.78,29,55,15,187,187,374
0,2,5,16,0,6,1,27.72,30,55,19,201,201,402
0,2,5,17,0,6,1,26.78,29,55,20,180,161,341
0,2,5,18,0,6,1,25.84,29,62,17,173,212,385
0,2,5,19,0,6,1,24.9,27,65,13,99,153,252
0,2,5,20,0,6,1,24.9,27,65,15,68,128,196
0,2,5,21,0,6,1,23.02,25,74,20,87,114,201
0,2,5,22,0,6,1,23.02,24,78,15,46,115,161
0,2,5,23,0,6,1,22.08,22,83,13,44,81,125
0,2,5,0,0,0,1,22.08,22,83,15,32,51,83
0,2,5,1,0,0,1,21.14,21,88,11,17,49,66
0,2,5,2,0,0,1,21.14,21,-1,7,12,49,61
0,2,5,3,0,0,1,21.14,21,88,7,2,24,26
0,2,5,4,0,0,1,20.2,20,88,6,13,10,23
0,2,5,5,0,0,1,20.2,18,94,11,3,3,6
0,2,5,6,0,0,2,21.14,21,-1,13,5,10,15
0,2,5,7,0,0,2,21.14,21,-1,17,13,17,30
0,2,5,8,0,0,2,21.14,21,88,15,34,62,96
0,2,5,9,0,0,2,21.14,20,-1,17,74,78,152
0,2,5,10,0,0,2,23.02,24,83,15,130,121,251
0,2,5,11,0,0,2,23.02,24,83,19,139,180,319
0,2,5,12,0,0,2,24.9,28,74,15,216,186,402
0,2,5,13,0,0,1,25.84,29,70,19,237,181,418
0,2,5,14,0,0,1,26.78,30,70,19,183,168,351
0,2,5,15,0,0,1,26.78,30,70,20,221,155,376
0,2,5,16,0,0,1,26.78,30,70,19,194,167,361
0,2,5,17,0,0,1,26.78,30,70,19,214,169,383
0,2,5,18,0,0,1,25.84,30,74,19,151,177,328
0,2,5,19,0,0,1,25.84,30,74,17,141,146,287
0,2,5,20,0,0,1,24.9,28,79,13,91,128,219
0,2,5,21,0,0,1,23.96,26,83,11,107,122,229
0,2,5,22,0,0,1,23.02,23,89,9,78,93,171
0,2,5,23,0,0,1,23.02,23,89,11,48,87,135
0,2,5,0,1,1,1,22.08,21,-1,13,38,65,103
0,2,5,1,1,1,1,22.08,21,94,9,26,53,79
0,2,5,2,1,1,1,22.08,21,-1,13,17,28,45
0,2,5,3,1,1,1,22.08,21,94,13,10,8,18
0,2,5,4,1,1,1,21.14,20,94,11,2,4,6
0,2,5,5,1,1,2,21.14,20,94,7,1,6,7
0,2,5,6,1,1,2,22.08,21,94,6,6,10,16
0,2,5,7,1,1,2,22.08,21,94,0,12,19,31
0,2,5,8,1,1,2,23.02,23,89,7,36,58,94
0,2,5,9,1,1,1,25.84,30,74,6,47,81,128
0,2,5,10,1,1,1,29.6,34,55,17,116,153,269
0,2,5,11,1,1,1,30.54,35,52,0,153,168,321
0,2,5,12,1,1,1,32.42,37,47,7,179,187,366
0,2,5,13,1,1,1,32.42,36,44,6,133,217,350
0,2,5,14,1,1,1,33.36,37,-1,0,142,185,327
0,2,5,15,1,1,1,33.36,37,39,17,132,179,311
0,2,5,16,1,1,1,33.36,36,37,19,101,208,309
0,2,5,17,1,1,1,32.42,36,-1,15,102,202,304
0,2,5,18,1,1,1,32.42,36,41,11,77,172,249
0,2,5,19,1,1,2,16.44,17,48,7,68,157,225
0,2,5,20,1,1,1,27.72,31,58,0,69,168,237
0,2,5,21,1,1,1,26.78,30,70,9,42,107,149
0,2,5,22,1,1,1,25.84,30,74,11,26,80,106
0,2,5,23,1,1,1,24.9,28,84,7,14,34,48
0,2,5,0,0,2,1,24.9,28,79,6,9,20,29
0,2,5,1,0,2,1,23.96,26,-1,6,8,9,17
0,2,5,2,0,2,2,23.02,23,94,9,5,7,12
0,2,5,3,0,2,2,22.08,21,94,0,1,3,4
0,2,5,4,0,2,1,23.02,24,83,6,0,3,3
0,2,5,5,0,2,1,23.02,24,83,6,0,26,26
0,2,5,6,0,2,1,23.96,26,79,6,11,98,109
0,2,5,7,0,2,1,26.78,30,66,7,16,219,235
0,2,5,8,0,2,1,28.66,33,59,9,34,372,406
0,2,5,9,0,2,1,29.6,34,55,9,22,153,175
0,2,5,10,0,2,1,30.54,36,56,9,37,72,109
0,2,5,11,0,2,1,32.42,37,47,0,28,78,106
0,2,5,12,0,2,1,32.42,37,47,9,37,125,162
0,2,5,13,0,2,1,34.3,39,39,11,37,110,147
0,2,5,14,0,2,1,34.3,38,37,0,41,99,140
0,2,5,15,0,2,1,34.3,38,37,11,42,133,175
0,2,5,16,0,2,1,34.3,39,39,9,44,205,249
0,2,5,17,0,2,1,31.48,37,53,15,67,428,495
0,2,5,18,0,2,1,31.48,37,53,13,55,362,417
0,2,5,19,0,2,1,28.66,33,62,7,39,246,285
0,2,5,20,0,2,1,28.66,33,-1,7,38,213,251
0,2,5,21,0,2,1,27.72,32,-1,7,45,165,210
0,2,5,22,0,2,1,26.78,30,70,11,42,117,159
0,2,5,23,0,2,1,25.84,30,79,6,15,46,61
0,2,6,0,0,3,1,24.9,28,-1,11,9,25,34
0,2,6,1,0,3,1,24.9,28,-1,17,8,9,17
0,2,6,2,0,3,1,24.9,28,79,11,0,3,3
0,2,6,3,0,3,1,23.96,26,89,13,0,6,6
0,2,6,4,0,3,2,23.96,26,89,15,0,4,4
0,2,6,5,0,3,2,23.02,23,89,6,2,19,21
0,2,6,6,0,3,2,23.96,26,89,6,7,121,128
0,2,6,7,0,3,2,24.9,28,-1,11,19,265,284
0,2,6,8,0,3,2,25.84,30,79,13,37,417,454
0,2,6,9,0,3,2,26.78,31,74,15,34,173,207
0,2,6,10,0,3,2,27.72,33,75,17,31,84,115
0,2,6,11,0,3,2,30.54,37,59,15,26,86,112
0,2,6,12,0,3,1,32.42,39,53,0,32,137,169
0,2,6,13,0,3,1,34.3,38,-1,13,29,125,154
0,2,6,14,0,3,1,34.3,38,37,17,40,105,145
0,2,6,15,0,3,1,34.3,39,39,20,25,127,152
0,2,6,16,0,3,1,32.42,37,47,20,39,227,266
0,2,6,17,0,3,1,32.42,37,47,20,52,434,486
0,2,6,18,0,3,3,30.54,36,-1,26,31,278,309
0,2,6,19,0,3,2,26.78,31,79,11,16,248,264
0,2,6,20,0,3,2,26.78,31,79,17,23,233,256
0,2,6,21,0,3,1,26.78,30,70,19,29,161,190
0,2,6,22,0,3,1,26.78,30,66,9,14,115,129
0,2,6,23,0,3,1,26.78,28,51,11,10,59,69
0,2,6,0,0,4,1,26.78,27,40,24,11,31,42
0,2,6,1,0,4,1,25.84,27,38,7,3,12,15
0,2,6,2,0,4,1,24.9,26,39,0,0,6,6
0,2,6,3,0,4,1,23.02,25,44,7,0,4,4
0,2,6,4,0,4,1,23.02,25,41,13,0,3,3
0,2,6,5,0,4,1,23.02,25,-1,15,3,28,31
0,2,6,6,0,4,1,23.02,25,39,9,7,106,113
0,2,6,7,0,4,1,24.9,26,34,17,19,285,304
0,2,6,8,0,4,1,24.9,26,32,20,25,442,467
0,2,6,9,0,4,1,25.84,26,26,24,28,197,225
0,2,6,10,0,4,1,25.84,27,28,33,33,106,139
0,2,6,11,0,4,1,26.78,27,28,26,42,123,165
0,2,6,12,0,4,1,27.72,28,25,31,39,193,232
0,2,6,13,0,4,1,29.6,29,24,24,35,168,203
0,2,6,14,0,4,1,28.66,28,24,22,43,142,185
0,2,6,15,0,4,1,29.6,29,21,26,44,144,188
0,2,6,16,0,4,1,29.6,29,22,33,63,255,318
0,2,6,17,0,4,1,27.72,27,20,35,88,484,572
0,2,6,18,0,4,1,26.78,27,22,26,74,451,525
0,2,6,19,0,4,1,25.84,26,-1,20,58,321,379
0,2,6,20,0,4,1,24.9,26,24,13,51,286,337
0,2,6,21,0,4,1,23.02,25,31,13,33,215,248
0,2,6,22,0,4,1,22.08,25,33,17,14,141,155
0,2,6,23,0,4,1,21.14,25,-1,15,23,89,112
0,2,6,0,0,5,1,21.14,25,-1,19,15,53,68
0,2,6,1,0,5,1,20.2,25,38,24,7,15,22
0,2,6,2,0,5,1,18.32,19,-1,15,0,12,12
0,2,6,3,0,5,1,17.38,18,-1,15,0,5,5
0,2,6,4,0,5,1,16.44,17,48,22,1,5,6
0,2,6,5,0,5,1,16.44,17,48,24,4,24,28
0,2,6,6,0,5,1,17.38,18,45,20,8,98,106
0,2,6,7,0,5,1,17.38,18,-1,17,25,252,277
0,2,6,8,0,5,2,18.32,19,-1,22,31,471,502
0,2,6,9,0,5,1,19.26,20,40,11,36,194,230
0,2,6,10,0,5,1,21.14,25,33,17,54,107,161
0,2,6,11,0,5,1,22.08,25,31,22,57,135,192
0,2,6,12,0,5,1,23.02,25,27,19,51,208,259
0,2,6,13,0,5,1,23.96,25,26,17,58,190,248
0,2,6,14,0,5,1,24.9,26,28,19,66,174,240
0,2,6,15,0,5,1,24.9,26,28,19,56,156,212
0,2,6,16,0,5,1,25.84,26,26,22,63,286,349
0,2,6,17,0,5,1,25.84,26,25,19,73,485,558
0,2,6,18,0,5,1,24.9,26,24,20,76,488,564
0,2,6,19,0,5,1,23.96,25,26,19,53,338,391
0,2,6,20,0,5,1,22.08,25,-1,11,57,236,293
0,2,6,21,0,5,1,22.08,25,29,7,51,196,247
0,2,6,22,0,5,1,21.14,25,35,0,26,145,171
0,2,6,23,0,5,1,19.26,20,46,7,30,141,171
0,2,6,0,0,6,1,18.32,19,52,0,24,69,93
0,2,6,1,0,6,1,17.38,18,64,7,14,80,94
0,2,6,2,0,6,1,17.38,18,56,13,18,41,59
0,2,6,3,0,6,1,16.44,17,-1,7,8,10,18
0,2,6,4,0,6,1,16.44,17,-1,6,4,11,15
0,2,6,5,0,6,1,15.5,16,64,0,3,5,8
0,2,6,6,0,6,1,17.38,18,60,0,11,17,28
0,2,6,7,0,6,1,18.32,19,-1,0,27,60,87
0,2,6,8,0,6,1,20.2,25,46,6,29,96,125
0,2,6,9,0,6,1,21.14,25,43,9,55,169,224
0,2,6,10,0,6,1,22.08,25,38,7,115,202,317
0,2,6,11,0,6,1,23.02,25,36,9,120,249,369
0,2,6,12,0,6,1,24.9,26,32,11,150,270,420
0,2,6,13,0,6,1,26.78,27,28,9,188,268,456
0,2,6,14,0,6,1,26.78,27,33,15,193,258,451
0,2,6,15,0,6,2,26.78,27,27,28,180,224,404
0,2,6,16,0,6,2,25.84,27,30,9,168,272,440
0,2,6,17,0,6,2,25.84,27,34,17,142,202,344
0,2,6,18,0,6,2,26.78,27,-1,11,127,214,341
0,2,6,19,0,6,2,24.9,26,39,6,79,206,285
0,2,6,20,0,6,2,24.9,27,48,6,90,149,239
0,2,6,21,0,6,2,23.02,25,47,7,46,139,185
0,2,6,22,0,6,1,22.08,25,57,15,49,141,190
0,2,6,23,0,6,2,22.08,25,57,0,29,121,150
0,2,6,0,0,0,1,22.08,25,57,6,23,90,113
0,2,6,1,0,0,2,22.08,25,61,11,26,70,96
0,2,6,2,0,0,2,22.08,25,61,11,16,48,64
0,2,6,3,0,0,2,21.14,24,65,11,22,25,47
0,2,6,4,0,0,2,21.14,24,-1,11,4,8,12
0,2,6,5,0,0,2,21.14,24,61,9,1,5,6
0,2,6,6,0,0,2,21.14,24,61,7,10,11,21
0,2,6,7,0,0,2,20.2,23,73,17,8,19,27
0,2,6,8,0,0,2,20.2,23,-1,17,24,74,98
0,2,6,9,0,0,2,20.2,22,78,13,53,111,164
0,2,6,10,0,0,2,21.14,23,73,6,83,168,251
0,2,6,11,0,0,2,22.08,24,69,7,121,214,335
0,2,6,12,0,0,2,22.08,24,69,7,123,212,335
0,2,6,13,0,0,1,23.02,25,65,7,154,213,367
0,2,6,14,0,0,1,24.9,27,-1,11,161,224,385
0,2,6,15,0,0,1,24.9,27,54,0,161,256,417
0,2,6,16,0,0,1,25.84,28,51,6,138,260,398
0,2,6,17,0,0,1,26.78,28,51,0,126,264,390
0,2,6,18,0,0,1,24.9,27,58,7,124,239,363
0,2,6,19,0,0,1,23.96,26,65,11,108,249,357
0,2,6,20,0,0,1,23.02,25,69,13,84,195,279
0,2,6,21,0,0,1,22.08,24,73,11,54,111,165
0,2,6,22,0,0,1,22.08,23,78,15,36,94,130
0,2,6,23,0,0,1,21.14,23,78,9,25,61,86
0,2,6,0,0,1,1,21.14,23,78,9,11,18,29
0,2,6,1,0,1,1,20.2,21,83,9,9,5,14
0,2,6,2,0,1,1,19.26,20,88,7,4,4,8
0,2,6,3,0,1,1,19.26,20,88,0,2,3,5
0,2,6,4,0,1,1,18.32,19,94,7,4,4,8
0,2,6,5,0,1,1,18.32,19,-1,6,7,24,31
0,2,6,6,0,1,1,19.26,20,88,0,11,101,112
0,2,6,7,0,1,1,21.14,23,-1,7,18,281,299
0,2,6,8,0,1,1,22.08,24,73,6,28,410,438
0,2,6,9,0,1,1,24.9,27,58,11,26,162,188
0,2,6,10,0,1,1,25.84,28,51,15,31,64,95
0,2,6,11,0,1,1,26.78,28,42,9,39,72,111
0,2,6,12,0,1,1,27.72,28,37,11,25,128,153
0,2,6,13,0,1,1,28.66,29,35,0,28,152,180
0,2,6,14,0,1,1,28.66,29,31,9,46,99,145
0,2,6,15,0,1,1,29.6,30,-1,13,38,127,165
0,2,6,16,0,1,1,27.72,28,33,9,34,233,267
0,2,6,17,0,1,1,28.66,29,33,19,63,516,579
0,2,6,18,0,1,1,27.72,28,31,9,56,500,556
0,2,6,19,0,1,1,25.84,28,54,13,64,343,407
0,2,6,20,0,1,1,23.96,26,61,9,59,277,336
0,2,6,21,0,1,1,23.02,25,-1,6,29,160,189
0,2,6,22,0,1,1,23.02,25,-1,6,36,137,173
0,2,6,23,0,1,1,22.08,24,69,6,5,55,60
0,2,6,0,0,2,1,22.08,24,65,6,5,15,20
0,2,6,1,0,2,1,21.14,24,69,9,2,2,4
0,2,6,2,0,2,1,20.2,23,-1,6,3,2,5
0,2,6,3,0,2,1,20.2,23,73,6,1,1,2
0,2,6,4,0,2,1,19.26,20,83,9,2,3,5
0,2,6,5,0,2,1,19.26,20,88,11,2,30,32
0,2,6,6,0,2,1,20.2,22,78,9,10,116,126
0,2,6,7,0,2,2,22.08,24,69,13,23,311,334
0,2,6,8,0,2,2,23.96,26,61,9,45,432,477
0,2,6,9,0,2,2,25.84,28,58,15,27,190,217
0,2,6,10,0,2,2,27.72,29,48,13,37,86,123
0,2,6,11,0,2,2,27.72,30,52,17,38,113,151
0,2,6,12,0,2,2,29.6,32,-1,19,42,141,183
0,2,6,13,0,2,2,29.6,32,43,17,55,141,196
0,2,6,14,0,2,2,29.6,32,43,19,34,112,146
0,2,6,15,0,2,2,30.54,33,41,22,56,127,183
0,2,6,16,0,2,1,29.6,31,38,15,55,253,308
0,2,6,17,0,2,1,29.6,32,43,17,64,475,539
0,2,6,18,0,2,1,28.66,30,46,19,72,479,551
0,2,6,19,0,2,1,27.72,29,48,17,69,355,424
0,2,6,20,0,2,1,26.78,29,56,9,45,301,346
0,2,6,21,0,2,1,25.84,29,70,9,31,187,218
0,2,6,22,0,2,1,24.9,27,65,9,27,126,153
0,2,6,23,0,2,1,23.96,26,79,7,18,72,90
0,2,6,0,0,3,1,23.02,23,-1,9,12,29,41
0,2,6,1,0,3,1,23.02,24,78,0,3,20,23
0,2,6,2,0,3,1,22.08,22,-1,6,0,7,7
0,2,6,3,0,3,1,22.08,22,89,6,2,1,3
0,2,6,4,0,3,1,21.14,22,-1,0,0,6,6
0,2,6,5,0,3,1,21.14,21,88,0,0,21,21
0,2,6,6,0,3,1,22.08,22,89,9,13,103,116
0,2,6,7,0,3,1,23.02,25,74,7,24,329,353
0,2,6,8,0,3,1,27.72,31,58,11,46,435,481
0,2,6,9,0,3,1,27.72,31,58,11,34,168,202
0,2,6,10,0,3,1,30.54,33,43,15,27,63,90
0,2,6,11,0,3,1,31.48,34,-1,13,28,106,134
0,2,6,12,0,3,1,33.36,38,42,9,15,134,149
0,2,6,13,0,3,1,34.3,40,42,0,20,116,136
0,2,6,14,0,3,1,35.24,42,40,17,44,111,155
0,2,6,15,0,3,1,35.24,42,40,11,28,100,128
0,2,6,16,0,3,1,35.24,42,40,15,34,199,233
0,2,6,17,0,3,1,35.24,40,35,15,80,426,506
0,2,6,18,0,3,1,34.3,38,37,15,61,398,459
0,2,6,19,0,3,1,30.54,37,-1,9,61,323,384
0,2,6,20,0,3,1,29.6,36,63,9,55,225,280
0,2,6,21,0,3,1,29.6,37,66,9,34,168,202
0,2,6,22,0,3,1,27.72,33,75,11,37,139,176
0,2,6,23,0,3,1,27.72,33,75,13,18,98,116
0,2,6,0,0,4,2,26.78,31,79,9,7,40,47
0,2,6,1,0,4,1,26.78,31,79,7,3,13,16
0,2,6,2,0,4,2,25.84,31,84,11,0,6,6
0,2,6,3,0,4,2,25.84,31,84,7,0,2,2
0,2,6,4,0,4,2,25.84,30,79,6,2,4,6
0,2,6,5,0,4,2,24.9,28,-1,0,1,19,20
0,2,6,6,0,4,2,25.84,31,84,6,13,105,118
0,2,6,7,0,4,2,25.84,30,79,9,31,283,314
0,2,6,8,0,4,2,27.72,32,-1,7,32,400,432
0,2,6,9,0,4,1,31.48,36,49,0,20,148,168
0,2,6,10,0,4,1,32.42,38,50,19,20,74,94
0,2,6,11,0,4,1,34.3,40,42,15,36,82,118
0,2,6,12,0,4,1,35.24,40,35,13,40,100,140
0,2,6,13,0,4,1,34.3,38,37,6,18,118,136
0,2,6,14,0,4,1,35.24,42,40,13,25,93,118
0,2,6,15,0,4,1,36.18,39,31,11,18,86,104
0,2,6,16,0,4,1,35.24,39,-1,9,30,170,200
0,2,6,17,0,4,1,34.3,38,-1,17,54,355,409
0,2,6,18,0,4,1,33.36,37,39,19,52,414,466
0,2,6,19,0,4,2,31.48,33,39,22,55,271,326
0,2,6,20,0,4,2,29.6,32,43,13,40,214,254
0,2,6,21,0,4,3,27.72,30,52,0,29,142,171
0,2,6,22,0,4,2,26.78,29,-1,11,22,131,153
0,2,6,23,0,4,2,26.78,30,57,11,15,82,97
0,2,6,0,0,5,3,24.9,27,65,15,8,61,69
0,2,6,1,0,5,3,24.9,27,65,15,5,18,23
0,2,6,2,0,5,1,23.96,26,69,11,6,7,13
0,2,6,3,0,5,1,23.96,26,69,11,3,3,6
